ID	ModifiedOn	Contributors	InformalClassification	Family	TaxonID	TaxonName	SeeAlso	NameRank	Hybrid	TerminalTaxon	Excluded	Peripheral	Waif	Endemic	Extirpated	OriginCode	Origin	Distribution	Voucher	Comments
241	2009-03-04 08:46:00	Peter F. Zika	Vascular Plants: Gymnosperms	Pinaceae	35546	Tsuga heterophylla		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Tsuga × jeffreyi (Henry) Henry was described from southwestern British Columbia and western Washington as a hybrid between T . heterophylla and T . mertensiana . Hybridization is rare, if it occurs at all, and it is therefore of little consequence (R.J. Taylor 1972). At the upper elevational limits of its distribution and under stressful conditions, T . heterophylla tends to resemble T . mertensiana , e.g., leaves are less strictly 2-ranked and stomatal bands on the abaxial leaf surfaces are less conspicuous than at lower elevations."
242	2009-03-04 09:45:00	Peter F. Zika	Vascular Plants: Gymnosperms	Pinaceae	35548	Tsuga jeffreyi		species	Named	Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "Tsuga × jeffreyi (Henry) Henry was described from southwestern British Columbia and western Washington as a hybrid between T . heterophylla and T . mertensiana . Hybridization is rare, if it occurs at all, and it is therefore of little consequence (R.J. Taylor 1972). At the upper elevational limits of its distribution and under stressful conditions, T . heterophylla tends to resemble T . mertensiana , e.g., leaves are less strictly 2-ranked and stomatal bands on the abaxial leaf surfaces are less conspicuous than at lower elevations."
243	2009-03-04 09:46:00	Peter F. Zika	Vascular Plants: Gymnosperms	Pinaceae	35560	Tsuga mertensiana		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "M.Van Campo-Duplan and H.Gaussen (1948) postulated that this taxon originated by hybridization between Picea and Tsuga . Although this is unlikely, some characteristics such as leaf arrangement and shape, phenolic chemistry, and pollen grain structure lend some support for this hypothesis."
244	2003-10-21 00:00:00	Peter F. Zika	Vascular Plants: Gymnosperms	Taxaceae	35601	Taxaceae		family		N	N	N	N	N	N	N	Native			
245	2018-05-02 22:04:00		Vascular Plants: Gymnosperms	Taxaceae	35602	Taxus		genus		N	N	N	N	N	N	N	Native			
246	2009-02-26 08:28:00	Peter F. Zika	Vascular Plants: Gymnosperms	Taxaceae	35604	Taxus baccata		species		Y	N	N	Y	N	N	I	Introduced from Europe		{"Herbarium":"WTU"}	Recently collected in several places in King Co. as a garden escape.
247	2009-02-26 08:24:00	Peter F. Zika	Vascular Plants: Gymnosperms	Taxaceae	35613	Taxus brevifolia		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA2: "The name Taxus baccata Hooker has been misapplied to this species.<br><br>The leaves of Taxus brevifolia are usually somewhat falcate.<br><br>The wood of Taxus brevifolia is hard and durable, yet easily worked, making it popular for construction of novelty items by local woodworkers. Because of this, large trees are unscrupulously poached; in some areas the species has been nearly extirpated. The bark of the tree is a promising natural source of taxol, a drug for treating various cancers; exploitation of the species for medicinal purposes is further threatening it."
248	2018-05-02 22:04:00		Vascular Plants: Dicots	Cabombaceae	60881	Brasenia		genus		N	N	N	N	N	N	N	Native			
249	2008-12-08 08:43:00	Fred Weinmann	Vascular Plants: Dicots	Cabombaceae	60883	Brasenia schreberi		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
250	2018-05-02 22:04:00		Vascular Plants: Dicots	Cabombaceae	60884	Cabomba		genus		N	N	N	N	N	N	I	Introduced			
251	2008-12-08 08:46:00	Fred Weinmann	Vascular Plants: Dicots	Cabombaceae	60885	Cabomba caroliniana		species		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	Not in H&C.
252	2008-12-10 08:14:00	Fred Weinmann	Vascular Plants: Dicots	Cabombaceae	60894	Cabombaceae		family		N	N	N	N	N	N	N	Native			H&C includes Brasenia in Nymphaeaceae
253	2018-05-02 22:04:00		Vascular Plants: Dicots	Nymphaeaceae	96414	Nuphar		genus		N	N	N	N	N	N	N	Native			
254	2009-03-05 08:35:00	Fred Weinmann	Vascular Plants: Dicots	Nymphaeaceae	96461	Nuphar polysepala		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA3:Plants intermediate between Nuphar polysepala and N . variegata occur in eastern British Columbia."
255	2018-05-02 22:04:00		Vascular Plants: Dicots	Nymphaeaceae	96483	Nymphaea		genus		N	N	N	N	N	N	N	Native			
256	2018-05-02 22:04:00	Fred Weinmann	Vascular Plants: Dicots	Nymphaeaceae	96518	Nymphaea odorata		species		N	N	N	N	N	N	I	Introduced			
257	2009-03-24 21:49:00	Fred Weinmann	Vascular Plants: Dicots	Nymphaeaceae	96524	Nymphaea odorata ssp. odorata		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	FNA3: "Nymphaea odorata subsp. odorata is introduced in British Columbia and in Arizona, California, Colorado, Idaho, Montana, Nevada, New Mexico, Oregon, Utah, and Washington.<br><br>Flowering responses in the northern part of the range, where the flowers generally open slightly later in the morning and close much later in the afternoon, are much more variable than those farther south."
258	2010-03-17 08:49:00	Fred Weinmann	Vascular Plants: Dicots	Nymphaeaceae	96538	Nymphaea tetragona		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"Not at WTU; WS?"}	Possibly extirpated.<br><br>FNA3: "Although broadly distributed in the northwest part of the flora, Nymphaea tetragona is apparently not common over the Canadian portion of its range. It was collected once in extreme northwestern Washington but is believed to be extirpated there. True N . tetragona is absent from northeastern North America and, now, from the conterminous United States, where this name has usually been applied to what is here segregated as N . leibergii . In size and shape of leaves and flowers the two taxa are very similar. They differ in the leaf mottling often present in developing leaves of N . tetragona but absent in N . leibergii ; the distinctly tetragonal appearance of the receptacle in N . tetragona ; and in the longer carpellary appendages, the presence usually of more stamens, and purple-colored stamens and pistils in N . tetragona . Only in living plants is it apparent that leaves of N . leibergii are thicker with impressed veins abaxially compared to the relatively thin leaves with raised veins in N . tetragona . Although distinctions in sepal and petal apices (often acute in N . tetragona and often rounded in N . leibergii ) were the basis for the establishment of Castalia leibergii , the characters are variable in both taxa and thus of limited utility in distinguishing them."
259	2003-10-21 00:00:00	Fred Weinmann	Vascular Plants: Dicots	Nymphaeaceae	96540	Nymphaeaceae	Cabombaceae	family		N	N	N	N	N	N	N	Native			
260	2003-10-21 00:00:00	Fred Weinmann	Vascular Plants: Dicots	Aristolochiaceae	41399	Aristolochiaceae		family		N	N	N	N	N	N	N	Native			
261	2018-05-02 22:04:00		Vascular Plants: Dicots	Aristolochiaceae	41400	Asarum		genus		N	N	N	N	N	N	N	Native			
262	2009-09-03 08:46:00	Fred Weinmann	Vascular Plants: Dicots	Aristolochiaceae	41408	Asarum caudatum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA3: "In most populations of Asarum caudatum , the distal portion of the sepal is spreading or weakly reflexed and 30-75 mm. A single population south of Mt. Shasta, California, has the distal sepals strongly reflexed and unusually short, often as little as 1.1 cm. Flowers of these plants superficially resemble those of A . lemmonii ; they differ in being horizontal, not descending as in A . lemmonii , and in the filiform-attenuate sepals.<br><br>Native Americans used Asarum caudatum medicinally to treat headaches, intestinal pain, knee pain, indigestion, boils, tuberculosis, and colic, and as a general tonic (D. E. Moerman 1986)."
263	2016-03-14 07:38:00	David Giblin	Vascular Plants: Dicots	Lauraceae	91430	Lauraceae		family		N	N	Y	Y	N	N	I	Introduced			
264	2018-05-02 22:04:00		Vascular Plants: Dicots	Lauraceae	91538	Umbellularia		genus		N	N	Y	Y	N	N	I	Introduced			
265	2016-03-14 07:41:00	David Giblin	Vascular Plants: Dicots	Lauraceae	91540	Umbellularia californica		species		Y	N	Y	Y	N	N	I	Introduced		{"Herbarium":"WTU"}	Escaping cultivation in Pierce County.
266	2008-12-15 09:14:00	Fred Weinmann	Vascular Plants: Dicots	Ceratophyllaceae	65576	Ceratophyllaceae		family		N	N	N	N	N	N	N	Native			FNA3: "Useful in identification of species of Ceratophyllum are leaf-forking characteristics. Leaves with no forking are "0-order"; they consist only of a primary segment. Those forking once are "1st-order"; their ultimate segments are secondary. Those in which at least one secondary segment forks are "2d-order"; their ultimate segments are tertiary. Those in which at least one tertiary segment forks are "3d-order"; their ultimate segments are quaternary. Those in which at least one quaternary segment forks are "4th order.""
267	2018-05-02 22:04:00		Vascular Plants: Dicots	Ceratophyllaceae	65577	Ceratophyllum		genus		N	N	N	N	N	N	N	Native			
268	2008-12-15 09:15:00	Fred Weinmann	Vascular Plants: Dicots	Ceratophyllaceae	65579	Ceratophyllum demersum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA3: "Specimens of Ceratophyllum demersum with short basal spines or tubercles have been misidentified as C . submersum Linnaeus, a species not known in the New World despite reports to the contrary. Ceratophyllum demersum is the most common species of Ceratophyllum in North America and also the least likely to be found with fruit, its reproduction being primarily asexual. Predominantly low leaf order is, therefore, the most reliable means of identifying this species.<br><br>Noted for its prolific growth, Ceratophyllum demersum occasionally has attained status as a serious weed."
269	2008-12-15 09:19:00	Fred Weinmann	Vascular Plants: Dicots	Ceratophyllaceae	65583	Ceratophyllum echinatum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	FNA3: "Principally an eastern North American species--and the only species of its genus endemic to North America-- Ceratophyllum echinatum is disjunct in the Pacific Northwest as a result of repeated Pleistocene glaciation. The habitats of C . echinatum are typically more acidic (avg. pH 6.6) than those of C . demersum (avg. pH 7.4). The two species only rarely coexist. Ceratophyllum echinatum also thrives in cooler, clearer, and more oligotrophic water than C . demersum and often is found in more ephemeral sites, such as shrub swamps (e.g., with Cephalanthus occidentalis ) and beaver ponds.<br><br>This species, relatively uncommon, is fast disappearing from much of its range because of habitat alteration or destruction and the introduction of nonindigenous species; steps should be taken to secure its conservation. Unlike Ceratophyllum demersum , C . echinatum does not attain status as a serious weed."
270	2012-08-08 10:58:00	Alex Harkness	Vascular Plants: Dicots	Adoxaceae	36513	Adoxaceae		family		N	N	N	N	N	N	N	Native			
271	2018-05-02 22:04:00		Vascular Plants: Dicots	Adoxaceae	36514	Sambucus		genus		N	N	N	N	N	N	N	Native			
272	2012-08-08 10:53:00	Thayne Tuason	Vascular Plants: Dicots	Adoxaceae	36520	Sambucus cerulea		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	Sambucus cerulea (caerulea) var. neomexicana and S. neomexicana are considered by some authorities to be a valid variety of S. cerulea and should probably not be listed as synonymous with S. cerulea var. cerulea.
273	2018-05-02 22:04:00	Thayne Tuason	Vascular Plants: Dicots	Adoxaceae	36538	Sambucus nigra		species		N	N	N	Y	N	N	I	Introduced		{"Herbarium":"WTU"}	
274	2018-08-15 09:36:00		Vascular Plants: Dicots	Adoxaceae	36549	Sambucus nigra ssp. nigra		infraspecies		Y	N	N	Y	N	N	I	Introduced			
275	2012-08-08 11:01:00	David Giblin	Vascular Plants: Dicots	Adoxaceae	36552	Sambucus racemosa		species		N	N	N	N	N	N	N	Native			
276	2012-08-08 11:01:00	Thayne Tuason	Vascular Plants: Dicots	Adoxaceae	36564	Sambucus racemosa var. arborescens		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
277	2012-08-08 11:10:00	Thayne Tuason	Vascular Plants: Dicots	Adoxaceae	36569	Sambucus racemosa var. melanocarpa		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
278	2018-05-02 22:04:00		Vascular Plants: Dicots	Adoxaceae	36579	Viburnum		genus		N	N	N	N	N	N	N	Native			
279	2012-08-08 11:07:00	Thayne Tuason	Vascular Plants: Dicots	Adoxaceae	36614	Viburnum edule		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
280	2012-08-08 11:07:00	Thayne Tuason	Vascular Plants: Dicots	Adoxaceae	36617	Viburnum ellipticum		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
281	2018-08-15 09:36:00		Vascular Plants: Dicots	Adoxaceae	36624	Viburnum lantana		species		Y	N	N	N	N	N	I	Introduced			
282	2018-07-27 14:44:00		Vascular Plants: Dicots	Adoxaceae	36649	Viburnum opulus		species		N	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
283	2018-07-27 15:12:00	Thayne Tuason	Vascular Plants: Dicots	Adoxaceae	36651	Viburnum opulus var. americanum		infraspecies		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
284	2018-07-27 14:43:00	David Giblin	Vascular Plants: Dicots	Adoxaceae	36653	Viburnum opulus var. opulus		infraspecies		Y	N	N	N	N	N	I	Introduced		{"Herbarium":"WTU"}	
285	2018-08-15 09:36:00		Vascular Plants: Dicots	Adoxaceae	36691	Viburnum tinus		species		Y	N	N	N	N	N	I	Introduced			
286	2012-09-04 09:04:00	Peter F. Zika	Vascular Plants: Dicots	Amaranthaceae	36921	Amaranthaceae		family		N	N	N	N	N	N	N	Native			Taxonomy follows APG III (http://www.mobot.org/mobot/research/apweb/welcome.html).
287	2018-05-02 22:04:00		Vascular Plants: Dicots	Amaranthaceae	36924	Amaranthus		genus		N	N	N	N	N	N	N	Native			
288	2007-03-19 20:58:00	Peter F. Zika	Vascular Plants: Dicots	Amaranthaceae	36933	Amaranthus albus		species		Y	N	N	N	N	N	I	Introduced from tropical America		{"Herbarium":"WTU"}	FNA: "Amaranthus albus and A. blitoides are rather often confused in herbaria. The species are easily distinguished by their seed size and luster."
289	2007-03-19 21:02:00	Peter F. Zika	Vascular Plants: Dicots	Amaranthaceae	36943	Amaranthus blitoides		species		Y	N	N	N	N	N	I	Introduced from central United States		{"Herbarium":"WS"}	Often confused with Amaranthus albus L., but differentiated by seed size and luster. Taxonomy follows FNA. Amaranthus graecizans is native to the Mediterranean, and has never been found in the western United States.
290	2008-09-15 08:43:00	Peter F. Zika	Vascular Plants: Dicots	Amaranthaceae	36945	Amaranthus blitum		species		Y	N	N	N	N	N	I	Introduced from the tropics		{"Herbarium":"WTU"}	Similar to Amaranthus viridis L. Recently collected on lakeshores in King Co. (Jacobson et al. 2001). Subspecies classification needs further research according to FNA.
291	2007-07-08 13:36:00	Peter F. Zika	Vascular Plants: Dicots	Amaranthaceae	36956	Amaranthus californicus		species		Y	N	N	N	N	N	N	Native		{"Herbarium":"WTU"}	
292	2018-08-15 09:36:00		Vascular Plants: Dicots	Amaranthaceae	36961	Amaranthus caudatus		species		Y	N	N	Y	N	N	I	Introduced			
293	2008-09-15 08:42:00	Peter F. Zika	Vascular Plants: Dicots	Amaranthaceae	36970	Amaranthus cruentus		species		Y	N	N	Y	N	N	I	Probably introduced from cultivation in Central America		{"Herbarium":"WS"}	Derived from cultivated forms of Amaranthus hybridus, and perhaps best treated as a form of that species, according to FNA.
294	2018-08-15 09:36:00		Vascular Plants: Dicots	Amaranthaceae	36974	Amaranthus deflexus		species		Y	N	N	Y	N	N	I	Introduced			
295	2007-07-08 13:41:00	Peter F. Zika	Vascular Plants: Dicots	Amaranthaceae	36989	Amaranthus hybridus		species		Y	N	N	N	N	N	I	Introduced from riparian zones in eastern North America		{"Herbarium":"WTU"}	Often mistaken for Amaranthus powellii or A. retroflexus.
296	2018-08-15 09:36:00		Vascular Plants: Dicots	Amaranthaceae	36993	Amaranthus hypochondriacus		species		Y	N	N	Y	N	N	I	Introduced			
